influencer_id,influencer_name,influencer_main_genre,influencer_active_start
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
41899,The Blues Project,Pop/Rock,1960
41899,The Blues Project,Pop/Rock,1960
41899,The Blues Project,Pop/Rock,1960
41899,The Blues Project,Pop/Rock,1960
41899,The Blues Project,Pop/Rock,1960
41899,The Blues Project,Pop/Rock,1960
41899,The Blues Project,Pop/Rock,1960
41899,The Blues Project,Pop/Rock,1960
41899,The Blues Project,Pop/Rock,1960
41899,The Blues Project,Pop/Rock,1960
41976,Audiovent,Pop/Rock,1990
42234,Steven Halpern,New Age,1970
42234,Steven Halpern,New Age,1970
42234,Steven Halpern,New Age,1970
42234,Steven Halpern,New Age,1970
42234,Steven Halpern,New Age,1970
42234,Steven Halpern,New Age,1970
42234,Steven Halpern,New Age,1970
42234,Steven Halpern,New Age,1970
42234,Steven Halpern,New Age,1970
42234,Steven Halpern,New Age,1970
42589,The Beta Band,Pop/Rock,1990
42589,The Beta Band,Pop/Rock,1990
42589,The Beta Band,Pop/Rock,1990
42589,The Beta Band,Pop/Rock,1990
42589,The Beta Band,Pop/Rock,1990
42589,The Beta Band,Pop/Rock,1990
42589,The Beta Band,Pop/Rock,1990
42589,The Beta Band,Pop/Rock,1990
42589,The Beta Band,Pop/Rock,1990
42589,The Beta Band,Pop/Rock,1990
42589,The Beta Band,Pop/Rock,1990
42589,The Beta Band,Pop/Rock,1990
42589,The Beta Band,Pop/Rock,1990
42589,The Beta Band,Pop/Rock,1990
42589,The Beta Band,Pop/Rock,1990
42589,The Beta Band,Pop/Rock,1990
42589,The Beta Band,Pop/Rock,1990
42589,The Beta Band,Pop/Rock,1990
42589,The Beta Band,Pop/Rock,1990
42589,The Beta Band,Pop/Rock,1990
42589,The Beta Band,Pop/Rock,1990
42993,Sonny & Cher,Pop/Rock,1960
42993,Sonny & Cher,Pop/Rock,1960
42993,Sonny & Cher,Pop/Rock,1960
42993,Sonny & Cher,Pop/Rock,1960
42993,Sonny & Cher,Pop/Rock,1960
42993,Sonny & Cher,Pop/Rock,1960
42993,Sonny & Cher,Pop/Rock,1960
42993,Sonny & Cher,Pop/Rock,1960
42993,Sonny & Cher,Pop/Rock,1960
42993,Sonny & Cher,Pop/Rock,1960
42993,Sonny & Cher,Pop/Rock,1960
42993,Sonny & Cher,Pop/Rock,1960
42993,Sonny & Cher,Pop/Rock,1960
42993,Sonny & Cher,Pop/Rock,1960
42993,Sonny & Cher,Pop/Rock,1960
42993,Sonny & Cher,Pop/Rock,1960
43348,Angel,Pop/Rock,1970
43348,Angel,Pop/Rock,1970
43444,Steve Martin,Comedy/Spoken,1960
43444,Steve Martin,Comedy/Spoken,1960
43444,Steve Martin,Comedy/Spoken,1960
43444,Steve Martin,Comedy/Spoken,1960
43444,Steve Martin,Comedy/Spoken,1960
43444,Steve Martin,Comedy/Spoken,1960
43444,Steve Martin,Comedy/Spoken,1960
43444,Steve Martin,Comedy/Spoken,1960
43444,Steve Martin,Comedy/Spoken,1960
43444,Steve Martin,Comedy/Spoken,1960
43444,Steve Martin,Comedy/Spoken,1960
43444,Steve Martin,Comedy/Spoken,1960
43444,Steve Martin,Comedy/Spoken,1960
43444,Steve Martin,Comedy/Spoken,1960
43444,Steve Martin,Comedy/Spoken,1960
43499,The Andrews Sisters,Vocal,1930
43499,The Andrews Sisters,Vocal,1930
43499,The Andrews Sisters,Vocal,1930
43499,The Andrews Sisters,Vocal,1930
43499,The Andrews Sisters,Vocal,1930
43499,The Andrews Sisters,Vocal,1930
43520,Susan Tedeschi,Blues,1990
43520,Susan Tedeschi,Blues,1990
43520,Susan Tedeschi,Blues,1990
43520,Susan Tedeschi,Blues,1990
43520,Susan Tedeschi,Blues,1990
43520,Susan Tedeschi,Blues,1990
43520,Susan Tedeschi,Blues,1990
43520,Susan Tedeschi,Blues,1990
43520,Susan Tedeschi,Blues,1990
43520,Susan Tedeschi,Blues,1990
43520,Susan Tedeschi,Blues,1990
43520,Susan Tedeschi,Blues,1990
43520,Susan Tedeschi,Blues,1990
43520,Susan Tedeschi,Blues,1990
43520,Susan Tedeschi,Blues,1990
43520,Susan Tedeschi,Blues,1990
43520,Susan Tedeschi,Blues,1990
43520,Susan Tedeschi,Blues,1990
43572,The Avalanches,Electronic,2000
43572,The Avalanches,Electronic,2000
43572,The Avalanches,Electronic,2000
43572,The Avalanches,Electronic,2000
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960
44068,Steven Curtis Chapman,Religious,1980
44068,Steven Curtis Chapman,Religious,1980
44068,Steven Curtis Chapman,Religious,1980
44068,Steven Curtis Chapman,Religious,1980
44068,Steven Curtis Chapman,Religious,1980
44068,Steven Curtis Chapman,Religious,1980
44068,Steven Curtis Chapman,Religious,1980
44068,Steven Curtis Chapman,Religious,1980
44068,Steven Curtis Chapman,Religious,1980
44068,Steven Curtis Chapman,Religious,1980
44068,Steven Curtis Chapman,Religious,1980
44290,Sonny Stitt,Jazz,1940
44290,Sonny Stitt,Jazz,1940
44290,Sonny Stitt,Jazz,1940
44290,Sonny Stitt,Jazz,1940
44290,Sonny Stitt,Jazz,1940
44290,Sonny Stitt,Jazz,1940
44290,Sonny Stitt,Jazz,1940
44290,Sonny Stitt,Jazz,1940
44290,Sonny Stitt,Jazz,1940
44290,Sonny Stitt,Jazz,1940
44290,Sonny Stitt,Jazz,1940
44290,Sonny Stitt,Jazz,1940
44290,Sonny Stitt,Jazz,1940
44290,Sonny Stitt,Jazz,1940
44290,Sonny Stitt,Jazz,1940
44290,Sonny Stitt,Jazz,1940
44290,Sonny Stitt,Jazz,1940
44290,Sonny Stitt,Jazz,1940
44663,Angela McCluskey,Pop/Rock,2000
44663,Angela McCluskey,Pop/Rock,2000
44663,Angela McCluskey,Pop/Rock,2000
44663,Angela McCluskey,Pop/Rock,2000
44663,Angela McCluskey,Pop/Rock,2000
44663,Angela McCluskey,Pop/Rock,2000
44703,Sweet Honey in the Rock,Religious,1970
44703,Sweet Honey in the Rock,Religious,1970
44703,Sweet Honey in the Rock,Religious,1970
44703,Sweet Honey in the Rock,Religious,1970
44703,Sweet Honey in the Rock,Religious,1970
44703,Sweet Honey in the Rock,Religious,1970
44703,Sweet Honey in the Rock,Religious,1970
44703,Sweet Honey in the Rock,Religious,1970
44703,Sweet Honey in the Rock,Religious,1970
44703,Sweet Honey in the Rock,Religious,1970
44703,Sweet Honey in the Rock,Religious,1970
44751,Steve Wariner,Country,1970
44751,Steve Wariner,Country,1970
44751,Steve Wariner,Country,1970
44751,Steve Wariner,Country,1970
44751,Steve Wariner,Country,1970
44751,Steve Wariner,Country,1970
44751,Steve Wariner,Country,1970
44751,Steve Wariner,Country,1970
44751,Steve Wariner,Country,1970
44751,Steve Wariner,Country,1970
44751,Steve Wariner,Country,1970
44751,Steve Wariner,Country,1970
44751,Steve Wariner,Country,1970
44751,Steve Wariner,Country,1970
44751,Steve Wariner,Country,1970
44751,Steve Wariner,Country,1970
44751,Steve Wariner,Country,1970
44751,Steve Wariner,Country,1970
44751,Steve Wariner,Country,1970
44751,Steve Wariner,Country,1970
44751,Steve Wariner,Country,1970
44751,Steve Wariner,Country,1970
44751,Steve Wariner,Country,1970
44751,Steve Wariner,Country,1970
44751,Steve Wariner,Country,1970
44751,Steve Wariner,Country,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
44776,Beth Hart,Pop/Rock,1990
44776,Beth Hart,Pop/Rock,1990
44776,Beth Hart,Pop/Rock,1990
44776,Beth Hart,Pop/Rock,1990
44776,Beth Hart,Pop/Rock,1990
44776,Beth Hart,Pop/Rock,1990
44776,Beth Hart,Pop/Rock,1990
44776,Beth Hart,Pop/Rock,1990
44776,Beth Hart,Pop/Rock,1990
44906,The Birthday Party,Pop/Rock,1980
44906,The Birthday Party,Pop/Rock,1980
44906,The Birthday Party,Pop/Rock,1980
44906,The Birthday Party,Pop/Rock,1980
44906,The Birthday Party,Pop/Rock,1980
44906,The Birthday Party,Pop/Rock,1980
44906,The Birthday Party,Pop/Rock,1980
44906,The Birthday Party,Pop/Rock,1980
44906,The Birthday Party,Pop/Rock,1980
44906,The Birthday Party,Pop/Rock,1980
44906,The Birthday Party,Pop/Rock,1980
44906,The Birthday Party,Pop/Rock,1980
44906,The Birthday Party,Pop/Rock,1980
44906,The Birthday Party,Pop/Rock,1980
44906,The Birthday Party,Pop/Rock,1980
44906,The Birthday Party,Pop/Rock,1980
44906,The Birthday Party,Pop/Rock,1980
44906,The Birthday Party,Pop/Rock,1980
44906,The Birthday Party,Pop/Rock,1980
44906,The Birthday Party,Pop/Rock,1980
44906,The Birthday Party,Pop/Rock,1980
44906,The Birthday Party,Pop/Rock,1980
44906,The Birthday Party,Pop/Rock,1980
44906,The Birthday Party,Pop/Rock,1980
44906,The Birthday Party,Pop/Rock,1980
44906,The Birthday Party,Pop/Rock,1980
44906,The Birthday Party,Pop/Rock,1980
44906,The Birthday Party,Pop/Rock,1980
44906,The Birthday Party,Pop/Rock,1980
44994,Sonny Landreth,Blues,1970
44994,Sonny Landreth,Blues,1970
44994,Sonny Landreth,Blues,1970
44994,Sonny Landreth,Blues,1970
44994,Sonny Landreth,Blues,1970
44994,Sonny Landreth,Blues,1970
44994,Sonny Landreth,Blues,1970
44994,Sonny Landreth,Blues,1970
44994,Sonny Landreth,Blues,1970
44994,Sonny Landreth,Blues,1970
44994,Sonny Landreth,Blues,1970
44994,Sonny Landreth,Blues,1970
44994,Sonny Landreth,Blues,1970
44994,Sonny Landreth,Blues,1970
44994,Sonny Landreth,Blues,1970
44998,Angela Carrasco,Latin,1990
45057,The Louvin Brothers,Country,1940
45057,The Louvin Brothers,Country,1940
45057,The Louvin Brothers,Country,1940
45057,The Louvin Brothers,Country,1940
45057,The Louvin Brothers,Country,1940
45057,The Louvin Brothers,Country,1940
45057,The Louvin Brothers,Country,1940
45057,The Louvin Brothers,Country,1940
45057,The Louvin Brothers,Country,1940
45057,The Louvin Brothers,Country,1940
45057,The Louvin Brothers,Country,1940
45057,The Louvin Brothers,Country,1940
45057,The Louvin Brothers,Country,1940
45057,The Louvin Brothers,Country,1940
45057,The Louvin Brothers,Country,1940
45057,The Louvin Brothers,Country,1940
45057,The Louvin Brothers,Country,1940
45057,The Louvin Brothers,Country,1940
45057,The Louvin Brothers,Country,1940
45057,The Louvin Brothers,Country,1940
45057,The Louvin Brothers,Country,1940
45057,The Louvin Brothers,Country,1940
45057,The Louvin Brothers,Country,1940
45057,The Louvin Brothers,Country,1940
45057,The Louvin Brothers,Country,1940
45057,The Louvin Brothers,Country,1940
45057,The Louvin Brothers,Country,1940
45057,The Louvin Brothers,Country,1940
45057,The Louvin Brothers,Country,1940
45057,The Louvin Brothers,Country,1940
45057,The Louvin Brothers,Country,1940
45077,Leo Kottke,Folk,1960
45077,Leo Kottke,Folk,1960
45077,Leo Kottke,Folk,1960
45077,Leo Kottke,Folk,1960
45077,Leo Kottke,Folk,1960
45077,Leo Kottke,Folk,1960
45077,Leo Kottke,Folk,1960
45077,Leo Kottke,Folk,1960
45077,Leo Kottke,Folk,1960
45077,Leo Kottke,Folk,1960
45077,Leo Kottke,Folk,1960
45077,Leo Kottke,Folk,1960
45077,Leo Kottke,Folk,1960
45077,Leo Kottke,Folk,1960
45077,Leo Kottke,Folk,1960
45077,Leo Kottke,Folk,1960
45077,Leo Kottke,Folk,1960
45287,Sweetback,R&B;,2000
45313,Steve Winwood,Pop/Rock,1960
45313,Steve Winwood,Pop/Rock,1960
45313,Steve Winwood,Pop/Rock,1960
45313,Steve Winwood,Pop/Rock,1960
45313,Steve Winwood,Pop/Rock,1960
45313,Steve Winwood,Pop/Rock,1960
45313,Steve Winwood,Pop/Rock,1960
45313,Steve Winwood,Pop/Rock,1960
45313,Steve Winwood,Pop/Rock,1960
45313,Steve Winwood,Pop/Rock,1960
45313,Steve Winwood,Pop/Rock,1960
45313,Steve Winwood,Pop/Rock,1960
45313,Steve Winwood,Pop/Rock,1960
45313,Steve Winwood,Pop/Rock,1960
45313,Steve Winwood,Pop/Rock,1960
45313,Steve Winwood,Pop/Rock,1960
45313,Steve Winwood,Pop/Rock,1960
45313,Steve Winwood,Pop/Rock,1960
45313,Steve Winwood,Pop/Rock,1960
45313,Steve Winwood,Pop/Rock,1960
45313,Steve Winwood,Pop/Rock,1960
45313,Steve Winwood,Pop/Rock,1960
45313,Steve Winwood,Pop/Rock,1960
45313,Steve Winwood,Pop/Rock,1960
45313,Steve Winwood,Pop/Rock,1960
45313,Steve Winwood,Pop/Rock,1960
45313,Steve Winwood,Pop/Rock,1960
45313,Steve Winwood,Pop/Rock,1960
45313,Steve Winwood,Pop/Rock,1960
45379,Branford Marsalis,Jazz,1980
45379,Branford Marsalis,Jazz,1980
45379,Branford Marsalis,Jazz,1980
45379,Branford Marsalis,Jazz,1980
45379,Branford Marsalis,Jazz,1980
45379,Branford Marsalis,Jazz,1980
45379,Branford Marsalis,Jazz,1980
45379,Branford Marsalis,Jazz,1980
45379,Branford Marsalis,Jazz,1980
45379,Branford Marsalis,Jazz,1980
45379,Branford Marsalis,Jazz,1980
45379,Branford Marsalis,Jazz,1980
45475,Steve Vai,Pop/Rock,1980
45475,Steve Vai,Pop/Rock,1980
45475,Steve Vai,Pop/Rock,1980
45475,Steve Vai,Pop/Rock,1980
45475,Steve Vai,Pop/Rock,1980
45475,Steve Vai,Pop/Rock,1980
45475,Steve Vai,Pop/Rock,1980
45475,Steve Vai,Pop/Rock,1980
45475,Steve Vai,Pop/Rock,1980
45475,Steve Vai,Pop/Rock,1980
45475,Steve Vai,Pop/Rock,1980
45475,Steve Vai,Pop/Rock,1980
45475,Steve Vai,Pop/Rock,1980
45475,Steve Vai,Pop/Rock,1980
45475,Steve Vai,Pop/Rock,1980
45475,Steve Vai,Pop/Rock,1980
45475,Steve Vai,Pop/Rock,1980
45475,Steve Vai,Pop/Rock,1980
45475,Steve Vai,Pop/Rock,1980
45475,Steve Vai,Pop/Rock,1980
45475,Steve Vai,Pop/Rock,1980
45560,The Mars Volta,Pop/Rock,2000
45560,The Mars Volta,Pop/Rock,2000
45560,The Mars Volta,Pop/Rock,2000
45560,The Mars Volta,Pop/Rock,2000
45560,The Mars Volta,Pop/Rock,2000
45560,The Mars Volta,Pop/Rock,2000
